Count,Values,Labels,Misc,CPU-usage,Values-2,Units
0.604807906,0,minor-faults,100767625,100,0,K/sec
0.604807906,0,page-faults,100767289,100,0,K/sec
0.604807906,100.21872,task-clock,100766968,100,,
0.604807906,9526,L1-dcache-load-misses,23999889,23.82,0,of all L1-dcache hits
0.604807906,230355524,L1-dcache-loads,21332790,21.17,2285.992,M/sec
0.604807906,120129373,L1-dcache-stores,7999310,7.94,1192.134,M/sec
0.604807906,3750,L1-icache-load-misses,7641528,7.58,,
0.604807906,6159,LLC-load-misses,6975472,6.92,412.2,of all LL-cache hits
0.604807906,8089,LLC-loads,10308863,10.23,0.08,M/sec
0.604807906,718,LLC-store-misses,6667329,6.62,0.007,M/sec
0.604807906,393,LLC-stores,6666909,6.62,0.004,M/sec
0.604807906,17851,branch-load-misses,10000392,9.93,0.177,M/sec
0.604807906,150472039,branch-loads,13333554,13.23,1493.247,M/sec
0.604807906,0,dTLB-load-misses,13332195,13.23,0,of all dTLB cache hits
0.604807906,229997231,dTLB-loads,10666263,10.59,2282.436,M/sec
0.604807906,0,dTLB-store-misses,6666861,6.62,0,K/sec
0.604807906,120229841,dTLB-stores,6667041,6.62,1193.131,M/sec
0.604807906,75,iTLB-load-misses,6666653,6.62,2250,of all iTLB cache hits
0.604807906,0,iTLB-loads,6666812,6.62,0,K/sec
0.604807906,17,node-load-misses,10000049,9.93,0.169,K/sec
0.604807906,6,node-loads,13331925,13.23,0.06,K/sec
0.604807906,151,node-store-misses,6665419,6.62,0.001,M/sec
0.604807906,0,node-stores,6666311,6.62,0,K/sec
0.705028548,150467443,branches,10696988,10.62,1494.352,M/sec
0.705028548,17874,branch-misses,14694758,14.59,0.01,of all branches
0.705028548,9980780,bus-cycles,15265236,15.16,99.123,M/sec
0.705028548,81,cache-misses,15835622,15.73,8.006,of all cache refs
0.705028548,620,cache-references,15998400,15.89,0.006,M/sec
0.705028548,259417442,cycles,15999562,15.89,2.576,GHz
0.705028548,746799181,instructions,19999564,19.86,2.86,insn per cycle
0.705028548,259480579,ref-cycles,23999406,23.83,2577.005,M/sec
0.705028548,0,alignment-faults,100693183,100,0,K/sec
0.705028548,0,bpf-output,100692755,100,0,K/sec
0.705028548,0,context-switches,100692401,100,0,K/sec
0.705028548,100.227835,cpu-clock,100692029,100,,
0.705028548,0,cpu-migrations,100691656,100,0,K/sec
0.705028548,0,dummy,100691287,100,0,K/sec
0.705028548,0,emulation-faults,100690883,100,0,K/sec
0.705028548,0,major-faults,100690406,100,0,K/sec
0.705028548,0,minor-faults,100690027,100,0,K/sec
0.705028548,0,page-faults,100689620,100,0,K/sec
0.705028548,100.222766,task-clock,100689222,100,,
0.705028548,9598,L1-dcache-load-misses,23724796,23.56,0,of all L1-dcache hits
0.705028548,230111334,L1-dcache-loads,20867745,20.73,2285.328,M/sec
0.705028548,<not counted>,L1-dcache-stores,6856552,6.81,,
0.705028548,2847,L1-icache-load-misses,6856621,6.81,,
0.705028548,310,LLC-load-misses,6856365,6.81,23.06,of all LL-cache hits
0.705028548,445,LLC-loads,10284534,10.22,0.004,M/sec
0.705028548,0,LLC-store-misses,6857700,6.81,0,K/sec
0.705028548,175,LLC-stores,6857296,6.81,0.002,M/sec
0.705028548,17816,branch-load-misses,10286663,10.22,0.177,M/sec
0.705028548,150422519,branch-loads,13714627,13.62,1493.906,M/sec
0.705028548,0,dTLB-load-misses,13713977,13.62,0,of all dTLB cache hits
0.705028548,230488936,dTLB-loads,11428453,11.35,2289.078,M/sec
0.705028548,0,dTLB-store-misses,6856977,6.81,0,K/sec
0.705028548,120407640,dTLB-stores,6857441,6.81,1195.816,M/sec
0.705028548,75,iTLB-load-misses,6857180,6.81,2625,of all iTLB cache hits
0.705028548,0,iTLB-loads,6857123,6.81,0,K/sec
0.705028548,309,node-load-misses,10285820,10.22,0.003,M/sec
0.705028548,44,node-loads,13713000,13.62,0.437,K/sec
0.705028548,25,node-store-misses,6856055,6.81,0.248,K/sec
0.705028548,125,node-stores,6856754,6.81,0.001,M/sec
0.805258258,150492971,branches,10859852,10.79,1495.466,M/sec
0.805258258,17802,branch-misses,14857899,14.76,0.01,of all branches
0.805258258,9979576,bus-cycles,15357626,15.26,99.168,M/sec
0.805258258,75,cache-misses,15856103,15.76,7.965,of all cache refs
